Number	Orthogroup	REFgene	Alignment
1131	OG0001667	Pa_1_14160	alignments/orthologs1131.fas
1132	OG0001668	Pa_1_14170	alignments/orthologs1132.fas
1133	OG0001669	Pa_1_14150	alignments/orthologs1133.fas
1134	OG0001670	Pa_1_14140	alignments/orthologs1134.fas
1135	OG0001671	Pa_1_14130	alignments/orthologs1135.fas
1136	OG0001672	Pa_1_14120	alignments/orthologs1136.fas
1137	OG0001673	Pa_1_14110	alignments/orthologs1137.fas
1138	OG0001674	Pa_1_14100	alignments/orthologs1138.fas
1139	OG0001675	Pa_1_14090	alignments/orthologs1139.fas
1140	OG0001676	Pa_1_14060	alignments/orthologs1140.fas
1141	OG0001677	Pa_1_14050	alignments/orthologs1141.fas
1142	OG0001678	Pa_1_14040	alignments/orthologs1142.fas
1143	OG0001679	Pa_1_14030	alignments/orthologs1143.fas
1144	OG0001680	Pa_1_14020	alignments/orthologs1144.fas
1145	OG0001681	Pa_1_14010	alignments/orthologs1145.fas
1146	OG0001682	Pa_1_14000	alignments/orthologs1146.fas
1147	OG0001683	Pa_1_13990	alignments/orthologs1147.fas
1148	OG0001684	Pa_1_13980	alignments/orthologs1148.fas
1149	OG0001685	Pa_1_13970	alignments/orthologs1149.fas
1150	OG0001686	Pa_1_13960	alignments/orthologs1150.fas
1151	OG0001687	Pa_1_13950	alignments/orthologs1151.fas
1152	OG0001688	Pa_1_13940	alignments/orthologs1152.fas
1153	OG0001689	Pa_1_13930	alignments/orthologs1153.fas
1154	OG0001690	Pa_1_13920	alignments/orthologs1154.fas
1155	OG0001691	Pa_1_13918	alignments/orthologs1155.fas
1156	OG0001692	Pa_1_13915	alignments/orthologs1156.fas
1157	OG0001693	Pa_1_13910	alignments/orthologs1157.fas
1158	OG0001694	Pa_1_13900	alignments/orthologs1158.fas
1159	OG0001695	Pa_1_13890	alignments/orthologs1159.fas
1160	OG0001696	Pa_1_13880	alignments/orthologs1160.fas
1161	OG0001697	Pa_1_13870	alignments/orthologs1161.fas
1162	OG0001698	Pa_1_13850	alignments/orthologs1162.fas
1163	OG0001699	Pa_1_13840	alignments/orthologs1163.fas
1164	OG0001700	Pa_1_13830	alignments/orthologs1164.fas
1165	OG0001701	Pa_1_13820	alignments/orthologs1165.fas
1166	OG0001702	Pa_1_13810	alignments/orthologs1166.fas
1167	OG0001703	Pa_1_13800	alignments/orthologs1167.fas
1168	OG0001704	Pa_1_13790	alignments/orthologs1168.fas
1169	OG0001705	Pa_1_13780	alignments/orthologs1169.fas
1170	OG0001706	Pa_1_13770	alignments/orthologs1170.fas
1171	OG0001707	Pa_1_13760	alignments/orthologs1171.fas
1172	OG0001708	Pa_1_13750	alignments/orthologs1172.fas
1173	OG0001709	Pa_1_13740	alignments/orthologs1173.fas
1174	OG0001710	Pa_1_13730	alignments/orthologs1174.fas
1175	OG0001711	Pa_1_13720	alignments/orthologs1175.fas
1176	OG0001712	Pa_1_13710	alignments/orthologs1176.fas
1177	OG0001713	Pa_1_13700	alignments/orthologs1177.fas
1178	OG0001714	Pa_1_13695	alignments/orthologs1178.fas
1179	OG0001715	Pa_1_13690	alignments/orthologs1179.fas
1180	OG0001716	Pa_1_13670	alignments/orthologs1180.fas
1181	OG0001717	Pa_1_13660	alignments/orthologs1181.fas
1182	OG0001718	Pa_1_13650	alignments/orthologs1182.fas
1183	OG0001719	Pa_1_13640	alignments/orthologs1183.fas
1184	OG0001720	Pa_1_13630	alignments/orthologs1184.fas
1185	OG0001721	Pa_1_13620	alignments/orthologs1185.fas
1186	OG0001722	Pa_1_13619	alignments/orthologs1186.fas
1187	OG0001723	Pa_1_13615	alignments/orthologs1187.fas
1188	OG0001724	Pa_1_13610	alignments/orthologs1188.fas
1189	OG0001725	Pa_1_13600	alignments/orthologs1189.fas
1190	OG0001726	Pa_1_13598	alignments/orthologs1190.fas
1191	OG0001727	Pa_1_13590	alignments/orthologs1191.fas
1192	OG0001728	Pa_1_13580	alignments/orthologs1192.fas
1193	OG0001729	Pa_1_13570	alignments/orthologs1193.fas
1194	OG0001730	Pa_1_13560	alignments/orthologs1194.fas
1195	OG0001731	Pa_1_13550	alignments/orthologs1195.fas
1196	OG0001732	Pa_1_13540	alignments/orthologs1196.fas
1197	OG0001733	Pa_1_13530	alignments/orthologs1197.fas
1198	OG0001734	Pa_1_13520	alignments/orthologs1198.fas
1199	OG0001735	Pa_1_13510	alignments/orthologs1199.fas
1200	OG0001736	Pa_1_13500	alignments/orthologs1200.fas
1201	OG0001737	Pa_1_13490	alignments/orthologs1201.fas
1202	OG0001738	Pa_1_13480	alignments/orthologs1202.fas
1203	OG0001739	Pa_1_13470	alignments/orthologs1203.fas
1204	OG0001740	Pa_1_13460	alignments/orthologs1204.fas
1205	OG0001741	Pa_1_13450	alignments/orthologs1205.fas
1206	OG0001742	Pa_1_13440	alignments/orthologs1206.fas
1208	OG0001744	Pa_1_13420	alignments/orthologs1208.fas
1209	OG0001745	Pa_1_13410	alignments/orthologs1209.fas
1210	OG0001746	Pa_1_13400	alignments/orthologs1210.fas
1211	OG0001747	Pa_1_13390	alignments/orthologs1211.fas
1212	OG0001748	Pa_1_13380	alignments/orthologs1212.fas
1213	OG0001749	Pa_1_13370	alignments/orthologs1213.fas
1214	OG0001750	Pa_1_13360	alignments/orthologs1214.fas
1215	OG0001751	Pa_1_13355	alignments/orthologs1215.fas
1216	OG0001752	Pa_1_13350	alignments/orthologs1216.fas
1217	OG0001753	Pa_1_13340	alignments/orthologs1217.fas
1218	OG0001754	Pa_1_13320	alignments/orthologs1218.fas
1219	OG0001755	Pa_1_13310	alignments/orthologs1219.fas
1220	OG0001756	Pa_1_13300	alignments/orthologs1220.fas
1221	OG0001757	Pa_1_13295	alignments/orthologs1221.fas
1222	OG0001758	Pa_1_13290	alignments/orthologs1222.fas
1223	OG0001759	Pa_1_13280	alignments/orthologs1223.fas
1224	OG0001760	Pa_1_13260	alignments/orthologs1224.fas
1225	OG0001761	Pa_1_13250	alignments/orthologs1225.fas
1226	OG0001762	Pa_1_13238	alignments/orthologs1226.fas
1227	OG0001763	Pa_1_13235	alignments/orthologs1227.fas
1228	OG0001764	Pa_1_13220	alignments/orthologs1228.fas
1229	OG0001765	Pa_1_13210	alignments/orthologs1229.fas
1230	OG0001766	Pa_1_13200	alignments/orthologs1230.fas
1231	OG0001767	Pa_1_13195	alignments/orthologs1231.fas
1232	OG0001768	Pa_1_13190	alignments/orthologs1232.fas
1233	OG0001769	Pa_1_13180	alignments/orthologs1233.fas
1234	OG0001770	Pa_1_13170	alignments/orthologs1234.fas
1235	OG0001771	Pa_1_13160	alignments/orthologs1235.fas
1236	OG0001772	Pa_1_13150	alignments/orthologs1236.fas
1237	OG0001773	Pa_1_13130	alignments/orthologs1237.fas
1238	OG0001774	Pa_1_13120	alignments/orthologs1238.fas
1239	OG0001775	Pa_1_13090	alignments/orthologs1239.fas
1240	OG0001776	Pa_1_13080	alignments/orthologs1240.fas
1241	OG0001777	Pa_1_13070	alignments/orthologs1241.fas
1242	OG0001778	Pa_1_13050	alignments/orthologs1242.fas
1243	OG0001779	Pa_1_13040	alignments/orthologs1243.fas
1244	OG0001780	Pa_1_13030	alignments/orthologs1244.fas
1245	OG0001781	Pa_1_13020	alignments/orthologs1245.fas
1246	OG0001782	Pa_1_13010	alignments/orthologs1246.fas
1247	OG0001783	Pa_1_13000	alignments/orthologs1247.fas
1248	OG0001784	Pa_1_12990	alignments/orthologs1248.fas
1249	OG0001785	Pa_1_12980	alignments/orthologs1249.fas
1250	OG0001786	Pa_1_12970	alignments/orthologs1250.fas
1251	OG0001787	Pa_1_12960	alignments/orthologs1251.fas
1252	OG0001788	Pa_1_12950	alignments/orthologs1252.fas
1253	OG0001789	Pa_1_12940	alignments/orthologs1253.fas
1254	OG0001790	Pa_1_12930	alignments/orthologs1254.fas
1255	OG0001791	Pa_1_12920	alignments/orthologs1255.fas
1256	OG0001792	Pa_1_12910	alignments/orthologs1256.fas
1257	OG0001793	Pa_1_12900	alignments/orthologs1257.fas
1258	OG0001794	Pa_1_12890	alignments/orthologs1258.fas
1259	OG0001795	Pa_1_12870	alignments/orthologs1259.fas
1260	OG0001796	Pa_1_12860	alignments/orthologs1260.fas
1261	OG0001797	Pa_1_12840	alignments/orthologs1261.fas
1262	OG0001798	Pa_1_14310	alignments/orthologs1262.fas
1263	OG0001799	Pa_1_14320	alignments/orthologs1263.fas
1264	OG0001800	Pa_1_14330	alignments/orthologs1264.fas
1265	OG0001801	Pa_1_14340	alignments/orthologs1265.fas
1266	OG0001802	Pa_1_14350	alignments/orthologs1266.fas
1267	OG0001803	Pa_1_14360	alignments/orthologs1267.fas
1268	OG0001804	Pa_1_14370	alignments/orthologs1268.fas
1269	OG0001805	Pa_1_14380	alignments/orthologs1269.fas
1270	OG0001806	Pa_1_14390	alignments/orthologs1270.fas
1271	OG0001807	Pa_1_14400	alignments/orthologs1271.fas
1272	OG0001808	Pa_1_14410	alignments/orthologs1272.fas
1273	OG0001809	Pa_1_14420	alignments/orthologs1273.fas
1274	OG0001810	Pa_1_14430	alignments/orthologs1274.fas
1275	OG0001811	Pa_1_14440	alignments/orthologs1275.fas
1276	OG0001812	Pa_1_14450	alignments/orthologs1276.fas
1277	OG0001813	Pa_1_14460	alignments/orthologs1277.fas
1278	OG0001814	Pa_1_14470	alignments/orthologs1278.fas
1279	OG0001815	Pa_1_14480	alignments/orthologs1279.fas
1280	OG0001816	Pa_1_14490	alignments/orthologs1280.fas
1281	OG0001817	Pa_1_14500	alignments/orthologs1281.fas
1282	OG0001818	Pa_1_14510	alignments/orthologs1282.fas
1283	OG0001819	Pa_1_14520	alignments/orthologs1283.fas
1284	OG0001820	Pa_1_14530	alignments/orthologs1284.fas
1285	OG0001821	Pa_1_14540	alignments/orthologs1285.fas
1286	OG0001822	Pa_1_14545	alignments/orthologs1286.fas
1287	OG0001823	Pa_1_14550	alignments/orthologs1287.fas
1288	OG0001824	Pa_1_14570	alignments/orthologs1288.fas
1289	OG0001825	Pa_1_14580	alignments/orthologs1289.fas
1290	OG0001826	Pa_1_14595	alignments/orthologs1290.fas
1291	OG0001827	Pa_1_14600	alignments/orthologs1291.fas
1292	OG0001828	Pa_1_14610	alignments/orthologs1292.fas
1293	OG0001829	Pa_1_14620	alignments/orthologs1293.fas
1294	OG0001830	Pa_1_14625	alignments/orthologs1294.fas
1295	OG0001831	Pa_1_14630	alignments/orthologs1295.fas
1296	OG0001832	Pa_1_14640	alignments/orthologs1296.fas
1297	OG0001833	Pa_1_14650	alignments/orthologs1297.fas
1298	OG0001834	Pa_1_14654	alignments/orthologs1298.fas
1299	OG0001835	Pa_1_14660	alignments/orthologs1299.fas
1300	OG0001836	Pa_1_14670	alignments/orthologs1300.fas
1301	OG0001837	Pa_1_14680	alignments/orthologs1301.fas
1302	OG0001838	Pa_1_14690	alignments/orthologs1302.fas
1303	OG0001839	Pa_1_14700	alignments/orthologs1303.fas
1304	OG0001840	Pa_1_14705	alignments/orthologs1304.fas
1305	OG0001841	Pa_1_14710	alignments/orthologs1305.fas
1306	OG0001842	Pa_1_14715	alignments/orthologs1306.fas
1307	OG0001843	Pa_1_14720	alignments/orthologs1307.fas
1308	OG0001844	Pa_1_14740	alignments/orthologs1308.fas
1309	OG0001845	Pa_1_14755	alignments/orthologs1309.fas
1310	OG0001846	Pa_1_14770	alignments/orthologs1310.fas
1311	OG0001847	Pa_1_14780	alignments/orthologs1311.fas
1312	OG0001848	Pa_1_14800	alignments/orthologs1312.fas
1313	OG0001849	Pa_1_14810	alignments/orthologs1313.fas
1314	OG0001850	Pa_1_14830	alignments/orthologs1314.fas
1315	OG0001851	Pa_1_14840	alignments/orthologs1315.fas
1316	OG0001852	Pa_1_14850	alignments/orthologs1316.fas
1317	OG0001853	Pa_1_14860	alignments/orthologs1317.fas
1318	OG0001854	Pa_1_14870	alignments/orthologs1318.fas
1319	OG0001855	Pa_1_14880	alignments/orthologs1319.fas
1320	OG0001856	Pa_1_14890	alignments/orthologs1320.fas
1321	OG0001857	Pa_1_14900	alignments/orthologs1321.fas
1322	OG0001858	Pa_1_14910	alignments/orthologs1322.fas
1323	OG0001859	Pa_1_14930	alignments/orthologs1323.fas
1324	OG0001860	Pa_1_14940	alignments/orthologs1324.fas
1325	OG0001861	Pa_1_14950	alignments/orthologs1325.fas
1326	OG0001862	Pa_1_14960	alignments/orthologs1326.fas
1327	OG0001863	Pa_1_14970	alignments/orthologs1327.fas
1328	OG0001864	Pa_1_14980	alignments/orthologs1328.fas
1329	OG0001865	Pa_1_14990	alignments/orthologs1329.fas
1330	OG0001866	Pa_1_15000	alignments/orthologs1330.fas
1331	OG0001867	Pa_1_15010	alignments/orthologs1331.fas
1332	OG0001868	Pa_1_15020	alignments/orthologs1332.fas
1333	OG0001869	Pa_1_15030	alignments/orthologs1333.fas
1334	OG0001870	Pa_1_15040	alignments/orthologs1334.fas
1335	OG0001871	Pa_1_15060	alignments/orthologs1335.fas
1336	OG0001872	Pa_1_15070	alignments/orthologs1336.fas
1337	OG0001874	Pa_1_15080	alignments/orthologs1337.fas
1338	OG0001875	Pa_1_15090	alignments/orthologs1338.fas
1339	OG0001876	Pa_1_15100	alignments/orthologs1339.fas
1340	OG0001877	Pa_1_15110	alignments/orthologs1340.fas
1341	OG0001878	Pa_1_15120	alignments/orthologs1341.fas
1342	OG0001879	Pa_1_15130	alignments/orthologs1342.fas
1343	OG0001880	Pa_1_15140	alignments/orthologs1343.fas
1344	OG0001881	Pa_1_15150	alignments/orthologs1344.fas
1345	OG0001882	Pa_1_15160	alignments/orthologs1345.fas
1346	OG0001883	Pa_1_15170	alignments/orthologs1346.fas
1347	OG0001884	Pa_1_15180	alignments/orthologs1347.fas
1348	OG0001885	Pa_1_15190	alignments/orthologs1348.fas
1351	OG0001888	Pa_1_15250	alignments/orthologs1351.fas
1352	OG0001889	Pa_1_15260	alignments/orthologs1352.fas
1353	OG0001890	Pa_1_15280	alignments/orthologs1353.fas
1354	OG0001891	Pa_1_15300	alignments/orthologs1354.fas
1355	OG0001892	Pa_1_15310	alignments/orthologs1355.fas
1356	OG0001893	Pa_1_15320	alignments/orthologs1356.fas
1357	OG0001894	Pa_1_15325	alignments/orthologs1357.fas
1358	OG0001895	Pa_1_15330	alignments/orthologs1358.fas
1359	OG0001896	Pa_1_15340	alignments/orthologs1359.fas
1360	OG0001897	Pa_1_15350	alignments/orthologs1360.fas
1361	OG0001898	Pa_1_15360	alignments/orthologs1361.fas
1362	OG0001899	Pa_1_15370	alignments/orthologs1362.fas
1363	OG0001900	Pa_1_15380	alignments/orthologs1363.fas
1364	OG0001901	Pa_1_15390	alignments/orthologs1364.fas
1365	OG0001902	Pa_1_15400	alignments/orthologs1365.fas
1366	OG0001903	Pa_1_15410	alignments/orthologs1366.fas
1367	OG0001904	Pa_1_15420	alignments/orthologs1367.fas
1368	OG0001905	Pa_1_15430	alignments/orthologs1368.fas
1369	OG0001906	Pa_1_15450	alignments/orthologs1369.fas
1370	OG0001907	Pa_1_15460	alignments/orthologs1370.fas
1371	OG0001908	Pa_1_15470	alignments/orthologs1371.fas
1372	OG0001909	Pa_1_15480	alignments/orthologs1372.fas
1373	OG0001910	Pa_1_15490	alignments/orthologs1373.fas
1374	OG0001911	Pa_1_15495	alignments/orthologs1374.fas
1375	OG0001912	Pa_1_15500	alignments/orthologs1375.fas
1376	OG0001913	Pa_1_15510	alignments/orthologs1376.fas
1377	OG0001914	Pa_1_15520	alignments/orthologs1377.fas
1378	OG0001915	Pa_1_15525	alignments/orthologs1378.fas
1379	OG0001916	Pa_1_15530	alignments/orthologs1379.fas
1380	OG0001917	Pa_1_15540	alignments/orthologs1380.fas
1381	OG0001918	Pa_1_15545	alignments/orthologs1381.fas
1382	OG0001919	Pa_1_15550	alignments/orthologs1382.fas
1383	OG0001920	Pa_1_15560	alignments/orthologs1383.fas
1384	OG0001921	Pa_1_15580	alignments/orthologs1384.fas
1385	OG0001922	Pa_1_15600	alignments/orthologs1385.fas
1386	OG0001923	Pa_1_15620	alignments/orthologs1386.fas
1387	OG0001924	Pa_1_15630	alignments/orthologs1387.fas
1388	OG0001925	Pa_1_15640	alignments/orthologs1388.fas
1389	OG0001926	Pa_1_15650	alignments/orthologs1389.fas
1390	OG0001927	Pa_1_15660	alignments/orthologs1390.fas
1391	OG0001928	Pa_1_15670	alignments/orthologs1391.fas
1392	OG0001929	Pa_1_15690	alignments/orthologs1392.fas
1393	OG0001930	Pa_1_15700	alignments/orthologs1393.fas
1394	OG0001931	Pa_1_15710	alignments/orthologs1394.fas
1395	OG0001932	Pa_1_15720	alignments/orthologs1395.fas
1396	OG0001933	Pa_1_15730	alignments/orthologs1396.fas
1397	OG0001934	Pa_1_15750	alignments/orthologs1397.fas
1398	OG0001935	Pa_1_15760	alignments/orthologs1398.fas
1399	OG0001936	Pa_1_15780	alignments/orthologs1399.fas
1400	OG0001937	Pa_1_15785	alignments/orthologs1400.fas
1401	OG0001938	Pa_1_15790	alignments/orthologs1401.fas
1402	OG0001939	Pa_1_15800	alignments/orthologs1402.fas
1403	OG0001940	Pa_1_15810	alignments/orthologs1403.fas
1404	OG0001941	Pa_1_15820	alignments/orthologs1404.fas
1405	OG0001942	Pa_1_15830	alignments/orthologs1405.fas
1406	OG0001943	Pa_1_15840	alignments/orthologs1406.fas
1407	OG0001944	Pa_1_15850	alignments/orthologs1407.fas
1408	OG0001945	Pa_1_15858	alignments/orthologs1408.fas
1409	OG0001946	Pa_1_15860	alignments/orthologs1409.fas
1410	OG0001947	Pa_1_15870	alignments/orthologs1410.fas
1411	OG0001948	Pa_1_15880	alignments/orthologs1411.fas
1412	OG0001949	Pa_1_15890	alignments/orthologs1412.fas
1413	OG0001950	Pa_1_15900	alignments/orthologs1413.fas
1414	OG0001951	Pa_1_15910	alignments/orthologs1414.fas
1415	OG0001952	Pa_1_15920	alignments/orthologs1415.fas
1416	OG0001953	Pa_1_15930	alignments/orthologs1416.fas
1417	OG0001954	Pa_1_15940	alignments/orthologs1417.fas
1418	OG0001955	Pa_1_15950	alignments/orthologs1418.fas
1419	OG0001956	Pa_1_15960	alignments/orthologs1419.fas
1420	OG0001957	Pa_1_15970	alignments/orthologs1420.fas
1421	OG0001958	Pa_1_15980	alignments/orthologs1421.fas
1422	OG0001959	Pa_1_15990	alignments/orthologs1422.fas
1423	OG0001960	Pa_1_16000	alignments/orthologs1423.fas
1424	OG0001961	Pa_1_16010	alignments/orthologs1424.fas
1425	OG0001962	Pa_1_16018	alignments/orthologs1425.fas
1426	OG0001963	Pa_1_16040	alignments/orthologs1426.fas
1427	OG0001964	Pa_1_16050	alignments/orthologs1427.fas
1429	OG0001966	Pa_1_16070	alignments/orthologs1429.fas
1430	OG0001967	Pa_1_16080	alignments/orthologs1430.fas
1431	OG0001968	Pa_1_16090	alignments/orthologs1431.fas
1432	OG0001969	Pa_1_16100	alignments/orthologs1432.fas
1433	OG0001970	Pa_1_16110	alignments/orthologs1433.fas
1434	OG0001971	Pa_1_16120	alignments/orthologs1434.fas
1435	OG0001972	Pa_1_16130	alignments/orthologs1435.fas
1436	OG0001973	Pa_1_16135	alignments/orthologs1436.fas
1437	OG0001974	Pa_1_16140	alignments/orthologs1437.fas
1438	OG0001975	Pa_1_16150	alignments/orthologs1438.fas
1439	OG0001976	Pa_1_16220	alignments/orthologs1439.fas
1440	OG0001977	Pa_1_16230	alignments/orthologs1440.fas
1441	OG0001978	Pa_1_16240	alignments/orthologs1441.fas
1442	OG0001979	Pa_1_16250	alignments/orthologs1442.fas
1443	OG0001980	Pa_1_16260	alignments/orthologs1443.fas
1444	OG0001981	Pa_1_16270	alignments/orthologs1444.fas
1445	OG0001982	Pa_1_16275	alignments/orthologs1445.fas
1446	OG0001983	Pa_1_16280	alignments/orthologs1446.fas
1447	OG0001984	Pa_1_16290	alignments/orthologs1447.fas
1448	OG0001985	Pa_1_16310	alignments/orthologs1448.fas
1449	OG0001986	Pa_1_16320	alignments/orthologs1449.fas
1450	OG0001987	Pa_1_16330	alignments/orthologs1450.fas
1451	OG0001988	Pa_1_16335	alignments/orthologs1451.fas
1452	OG0001989	Pa_1_16340	alignments/orthologs1452.fas
1453	OG0001990	Pa_1_16350	alignments/orthologs1453.fas
1454	OG0001991	Pa_1_16365	alignments/orthologs1454.fas
1455	OG0001992	Pa_1_16370	alignments/orthologs1455.fas
1456	OG0001993	Pa_1_16380	alignments/orthologs1456.fas
1457	OG0001994	Pa_1_16390	alignments/orthologs1457.fas
1458	OG0001995	Pa_1_16400	alignments/orthologs1458.fas
1459	OG0001996	Pa_1_16410	alignments/orthologs1459.fas
1460	OG0001997	Pa_1_16420	alignments/orthologs1460.fas
1461	OG0001998	Pa_1_16425	alignments/orthologs1461.fas
1462	OG0001999	Pa_1_16430	alignments/orthologs1462.fas
1463	OG0002001	Pa_1_16440	alignments/orthologs1463.fas
1465	OG0002003	Pa_1_16455	alignments/orthologs1465.fas
1466	OG0002004	Pa_1_16480	alignments/orthologs1466.fas
1467	OG0002005	Pa_1_16490	alignments/orthologs1467.fas
1468	OG0002006	Pa_1_16500	alignments/orthologs1468.fas
1469	OG0002007	Pa_0_1640	alignments/orthologs1469.fas
1470	OG0002008	Pa_1_16510	alignments/orthologs1470.fas
1471	OG0002009	Pa_1_16520	alignments/orthologs1471.fas
1472	OG0002010	Pa_1_16540	alignments/orthologs1472.fas
1473	OG0002011	Pa_1_16550	alignments/orthologs1473.fas
1474	OG0002012	Pa_1_16560	alignments/orthologs1474.fas
1475	OG0002013	Pa_1_16570	alignments/orthologs1475.fas
1476	OG0002014	Pa_1_16575	alignments/orthologs1476.fas
1477	OG0002015	Pa_1_16580	alignments/orthologs1477.fas
1478	OG0002016	Pa_1_16590	alignments/orthologs1478.fas
1479	OG0002017	Pa_1_16600	alignments/orthologs1479.fas
1480	OG0002018	Pa_1_16610	alignments/orthologs1480.fas
1481	OG0002019	Pa_1_16620	alignments/orthologs1481.fas
1482	OG0002020	Pa_1_16630	alignments/orthologs1482.fas
1483	OG0002021	Pa_1_16640	alignments/orthologs1483.fas
1484	OG0002022	Pa_1_16650	alignments/orthologs1484.fas
1485	OG0002023	Pa_1_16660	alignments/orthologs1485.fas
1486	OG0002024	Pa_1_16670	alignments/orthologs1486.fas
1487	OG0002025	Pa_1_16690	alignments/orthologs1487.fas
1488	OG0002026	Pa_1_16700	alignments/orthologs1488.fas
1489	OG0002027	Pa_1_16705	alignments/orthologs1489.fas
1490	OG0002028	Pa_1_16710	alignments/orthologs1490.fas
1491	OG0002029	Pa_1_16720	alignments/orthologs1491.fas
1492	OG0002030	Pa_1_16730	alignments/orthologs1492.fas
1493	OG0002031	Pa_1_16740	alignments/orthologs1493.fas
1494	OG0002032	Pa_1_16750	alignments/orthologs1494.fas
1495	OG0002033	Pa_1_16760	alignments/orthologs1495.fas
1496	OG0002034	Pa_1_16770	alignments/orthologs1496.fas
1497	OG0002035	Pa_1_16780	alignments/orthologs1497.fas
1498	OG0002036	Pa_1_16790	alignments/orthologs1498.fas
1499	OG0002037	Pa_1_16800	alignments/orthologs1499.fas
1500	OG0002038	Pa_1_16810	alignments/orthologs1500.fas
1501	OG0002039	Pa_1_16820	alignments/orthologs1501.fas
1502	OG0002040	Pa_1_16825	alignments/orthologs1502.fas
1503	OG0002041	Pa_1_16830	alignments/orthologs1503.fas
1504	OG0002042	Pa_1_16840	alignments/orthologs1504.fas
1505	OG0002043	Pa_1_16850	alignments/orthologs1505.fas
1506	OG0002044	Pa_1_16860	alignments/orthologs1506.fas
1507	OG0002045	Pa_1_16870	alignments/orthologs1507.fas
1508	OG0002046	Pa_1_16880	alignments/orthologs1508.fas
1509	OG0002047	Pa_1_16900	alignments/orthologs1509.fas
1510	OG0002048	Pa_1_16910	alignments/orthologs1510.fas
1511	OG0002049	Pa_1_16915	alignments/orthologs1511.fas
1512	OG0002050	Pa_1_16930	alignments/orthologs1512.fas
1513	OG0002051	Pa_1_16940	alignments/orthologs1513.fas
1514	OG0002052	Pa_1_16950	alignments/orthologs1514.fas
1515	OG0002053	Pa_1_16960	alignments/orthologs1515.fas
1516	OG0002054	Pa_1_16970	alignments/orthologs1516.fas
1517	OG0002055	Pa_1_16985	alignments/orthologs1517.fas
1518	OG0002056	Pa_1_16990	alignments/orthologs1518.fas
1519	OG0002057	Pa_1_17010	alignments/orthologs1519.fas
1520	OG0002058	Pa_1_17020	alignments/orthologs1520.fas
1521	OG0002059	Pa_1_17030	alignments/orthologs1521.fas
1522	OG0002060	Pa_1_17040	alignments/orthologs1522.fas
1523	OG0002061	Pa_1_17050	alignments/orthologs1523.fas
1524	OG0002062	Pa_1_17060	alignments/orthologs1524.fas
1525	OG0002063	Pa_1_17065	alignments/orthologs1525.fas
1526	OG0002064	Pa_1_17070	alignments/orthologs1526.fas
1527	OG0002065	Pa_1_17075	alignments/orthologs1527.fas
1528	OG0002066	Pa_1_17080	alignments/orthologs1528.fas
1529	OG0002067	Pa_1_17085	alignments/orthologs1529.fas
1530	OG0002068	Pa_1_17090	alignments/orthologs1530.fas
1531	OG0002069	Pa_1_17100	alignments/orthologs1531.fas
1532	OG0002070	Pa_1_17110	alignments/orthologs1532.fas
1533	OG0002071	Pa_1_17120	alignments/orthologs1533.fas
1534	OG0002072	Pa_1_17130	alignments/orthologs1534.fas
1535	OG0002073	Pa_1_17140	alignments/orthologs1535.fas
1536	OG0002074	Pa_1_17150	alignments/orthologs1536.fas
1537	OG0002075	Pa_1_17160	alignments/orthologs1537.fas
1538	OG0002076	Pa_1_17165	alignments/orthologs1538.fas
1539	OG0002077	Pa_1_17170	alignments/orthologs1539.fas
1540	OG0002078	Pa_1_17180	alignments/orthologs1540.fas
1541	OG0002079	Pa_1_17185	alignments/orthologs1541.fas
1542	OG0002080	Pa_1_17190	alignments/orthologs1542.fas
1543	OG0002081	Pa_1_17200	alignments/orthologs1543.fas
1544	OG0002082	Pa_1_17210	alignments/orthologs1544.fas
1545	OG0002083	Pa_1_17220	alignments/orthologs1545.fas
1546	OG0002084	Pa_1_17230	alignments/orthologs1546.fas
1547	OG0002085	Pa_1_17240	alignments/orthologs1547.fas
1548	OG0002086	Pa_1_17250	alignments/orthologs1548.fas
1549	OG0002087	Pa_1_17260	alignments/orthologs1549.fas
1550	OG0002088	Pa_1_17270	alignments/orthologs1550.fas
1551	OG0002089	Pa_1_17275	alignments/orthologs1551.fas
1552	OG0002090	Pa_1_17280	alignments/orthologs1552.fas
1553	OG0002091	Pa_1_17290	alignments/orthologs1553.fas
1554	OG0002092	Pa_1_17300	alignments/orthologs1554.fas
1555	OG0002093	Pa_1_17310	alignments/orthologs1555.fas
1556	OG0002094	Pa_1_17320	alignments/orthologs1556.fas
1557	OG0002095	Pa_1_17323	alignments/orthologs1557.fas
1558	OG0002096	Pa_1_17330	alignments/orthologs1558.fas
1559	OG0002097	Pa_1_17340	alignments/orthologs1559.fas
1560	OG0002098	Pa_1_17343	alignments/orthologs1560.fas
1561	OG0002099	Pa_1_17350	alignments/orthologs1561.fas
1562	OG0002100	Pa_1_17370	alignments/orthologs1562.fas
1563	OG0002101	Pa_1_17380	alignments/orthologs1563.fas
1564	OG0002102	Pa_1_17390	alignments/orthologs1564.fas
1565	OG0002103	Pa_1_17410	alignments/orthologs1565.fas
1566	OG0002104	Pa_1_17420	alignments/orthologs1566.fas
1567	OG0002105	Pa_1_17430	alignments/orthologs1567.fas
1568	OG0002106	Pa_1_17440	alignments/orthologs1568.fas
1569	OG0002107	Pa_1_17450	alignments/orthologs1569.fas
1570	OG0002108	Pa_1_17460	alignments/orthologs1570.fas
1571	OG0002109	Pa_1_17465	alignments/orthologs1571.fas
