Number	Orthogroup	REFgene	Alignment
7142	OG0007706	Pa_6_840	alignments/orthologs7142.fas
5752	OG0006309	Pa_5_1170	alignments/orthologs5752.fas
5219	OG0005774	Pa_4_8400	alignments/orthologs5219.fas
5269	OG0005824	Pa_4_7860	alignments/orthologs5269.fas
989	OG0001525	Pa_1_11450	alignments/orthologs0989.fas
6911	OG0007473	Pa_6_3530	alignments/orthologs6911.fas
633	OG0001169	Pa_1_7670	alignments/orthologs0633.fas
2406	OG0002947	Pa_2_440	alignments/orthologs2406.fas
212	OG0000747	Pa_1_3270	alignments/orthologs0212.fas
2694	OG0003236	Pa_2_3430	alignments/orthologs2694.fas
3797	OG0004344	Pa_3_1490	alignments/orthologs3797.fas
5554	OG0006110	Pa_4_4640	alignments/orthologs5554.fas
1364	OG0001901	Pa_1_15390	alignments/orthologs1364.fas
7209	OG0007773	Pa_6_6220	alignments/orthologs7209.fas
7324	OG0007888	Pa_6_7830	alignments/orthologs7324.fas
2173	OG0002714	Pa_1_24120	alignments/orthologs2173.fas
4331	OG0004880	Pa_3_7350	alignments/orthologs4331.fas
6710	OG0007272	Pa_6_4230	alignments/orthologs6710.fas
7012	OG0007575	Pa_6_2250	alignments/orthologs7012.fas
5996	OG0006556	Pa_5_4610	alignments/orthologs5996.fas
2857	OG0003401	Pa_2_5360	alignments/orthologs2857.fas
1894	OG0002432	Pa_1_20880	alignments/orthologs1894.fas
7138	OG0007702	Pa_6_880	alignments/orthologs7138.fas
3599	OG0004145	Pa_2_13400	alignments/orthologs3599.fas
7033	OG0007597	Pa_6_1993	alignments/orthologs7033.fas
5668	OG0006224	Pa_5_2240	alignments/orthologs5668.fas
3626	OG0004172	Pa_2_14030	alignments/orthologs3626.fas
4567	OG0005117	Pa_3_9770	alignments/orthologs4567.fas
2182	OG0002723	Pa_1_24210	alignments/orthologs2182.fas
5077	OG0005631	Pa_4_3300	alignments/orthologs5077.fas
8516	OG0009083	Pa_7_1070	alignments/orthologs8516.fas
5981	OG0006541	Pa_5_4440	alignments/orthologs5981.fas
4472	OG0005022	Pa_3_8830	alignments/orthologs4472.fas
8068	OG0008634	Pa_7_7460	alignments/orthologs8068.fas
8243	OG0008809	Pa_7_9270	alignments/orthologs8243.fas
1642	OG0002180	Pa_1_18230	alignments/orthologs1642.fas
3643	OG0004189	Pa_2_13860	alignments/orthologs3643.fas
1734	OG0002272	Pa_1_19220	alignments/orthologs1734.fas
708	OG0001244	Pa_1_8440	alignments/orthologs0708.fas
5008	OG0005562	Pa_4_4080	alignments/orthologs5008.fas
4602	OG0005152	Pa_3_10190	alignments/orthologs4602.fas
7315	OG0007879	Pa_6_7610	alignments/orthologs7315.fas
3682	OG0004229	Pa_3_145	alignments/orthologs3682.fas
6598	OG0007159	Pa_5_10710	alignments/orthologs6598.fas
936	OG0001472	Pa_1_10860	alignments/orthologs0936.fas
2359	OG0002900	Pa_0_1220	alignments/orthologs2359.fas
2848	OG0003392	Pa_2_5250	alignments/orthologs2848.fas
7249	OG0007813	Pa_6_6790	alignments/orthologs7249.fas
1057	OG0001593	Pa_1_12160	alignments/orthologs1057.fas
6016	OG0006576	Pa_5_4830	alignments/orthologs6016.fas
2347	OG0002888	Pa_0_1080	alignments/orthologs2347.fas
8308	OG0008875	Pa_7_10020	alignments/orthologs8308.fas
6616	OG0007178	Pa_6_11320	alignments/orthologs6616.fas
4617	OG0005167	Pa_3_10325	alignments/orthologs4617.fas
3034	OG0003580	Pa_2_7200	alignments/orthologs3034.fas
5387	OG0005942	Pa_4_6600	alignments/orthologs5387.fas
2152	OG0002693	Pa_1_23890	alignments/orthologs2152.fas
3086	OG0003632	Pa_2_7820	alignments/orthologs3086.fas
3601	OG0004147	Pa_2_13420	alignments/orthologs3601.fas
4708	OG0005258	Pa_4_105	alignments/orthologs4708.fas
7264	OG0007828	Pa_6_6915	alignments/orthologs7264.fas
7789	OG0008354	Pa_7_2560	alignments/orthologs7789.fas
6645	OG0007207	Pa_6_11710	alignments/orthologs6645.fas
8602	OG0009169	Pa_7_110	alignments/orthologs8602.fas
4777	OG0005328	Pa_4_850	alignments/orthologs4777.fas
883	OG0001419	Pa_1_10280	alignments/orthologs0883.fas
8320	OG0008887	Pa_7_10140	alignments/orthologs8320.fas
1351	OG0001888	Pa_1_15250	alignments/orthologs1351.fas
7818	OG0008384	Pa_7_2190	alignments/orthologs7818.fas
3814	OG0004361	Pa_3_1690	alignments/orthologs3814.fas
5731	OG0006288	Pa_5_1480	alignments/orthologs5731.fas
2596	OG0003138	Pa_2_2410	alignments/orthologs2596.fas
4499	OG0005049	Pa_3_9090	alignments/orthologs4499.fas
8213	OG0008779	Pa_7_9000	alignments/orthologs8213.fas
2548	OG0003090	Pa_2_1890	alignments/orthologs2548.fas
6396	OG0006957	Pa_5_8600	alignments/orthologs6396.fas
5300	OG0005855	Pa_4_7520	alignments/orthologs5300.fas
2484	OG0003026	Pa_2_1190	alignments/orthologs2484.fas
8511	OG0009078	Pa_7_1120	alignments/orthologs8511.fas
4611	OG0005161	Pa_3_10280	alignments/orthologs4611.fas
4289	OG0004838	Pa_3_6930	alignments/orthologs4289.fas
7530	OG0008094	Pa_6_10430	alignments/orthologs7530.fas
3282	OG0003828	Pa_2_10000	alignments/orthologs3282.fas
45	OG0000580	Pa_1_1540	alignments/orthologs0045.fas
6340	OG0006901	Pa_5_7910	alignments/orthologs6340.fas
8317	OG0008884	Pa_7_10110	alignments/orthologs8317.fas
588	OG0001124	Pa_1_7210	alignments/orthologs0588.fas
451	OG0000987	Pa_1_5850	alignments/orthologs0451.fas
7494	OG0008058	Pa_6_9940	alignments/orthologs7494.fas
5042	OG0005596	Pa_4_3630	alignments/orthologs5042.fas
7356	OG0007920	Pa_6_8170	alignments/orthologs7356.fas
1957	OG0002497	Pa_1_21780	alignments/orthologs1957.fas
6054	OG0006614	Pa_5_5230	alignments/orthologs6054.fas
7350	OG0007914	Pa_0_70	alignments/orthologs7350.fas
6944	OG0007506	Pa_6_3180	alignments/orthologs6944.fas
8208	OG0008774	Pa_7_8940	alignments/orthologs8208.fas
4469	OG0005019	Pa_3_8805	alignments/orthologs4469.fas
5975	OG0006535	Pa_5_4350	alignments/orthologs5975.fas
4447	OG0004997	Pa_3_8590	alignments/orthologs4447.fas
2545	OG0003087	Pa_2_1860	alignments/orthologs2545.fas
4743	OG0005293	Pa_4_500	alignments/orthologs4743.fas
627	OG0001163	Pa_1_7610	alignments/orthologs0627.fas
1630	OG0002168	Pa_1_18110	alignments/orthologs1630.fas
4461	OG0005011	Pa_3_8730	alignments/orthologs4461.fas
1517	OG0002055	Pa_1_16985	alignments/orthologs1517.fas
2531	OG0003073	Pa_2_1710	alignments/orthologs2531.fas
5702	OG0006258	Pa_5_1880	alignments/orthologs5702.fas
4432	OG0004981	Pa_3_8420	alignments/orthologs4432.fas
1466	OG0002004	Pa_1_16480	alignments/orthologs1466.fas
1599	OG0002137	Pa_1_17730	alignments/orthologs1599.fas
2124	OG0002665	Pa_1_23620	alignments/orthologs2124.fas
2380	OG0002921	Pa_2_190	alignments/orthologs2380.fas
6635	OG0007197	Pa_6_11580	alignments/orthologs6635.fas
6913	OG0007475	Pa_6_3515	alignments/orthologs6913.fas
4407	OG0004956	Pa_3_8130	alignments/orthologs4407.fas
7281	OG0007845	Pa_6_7100	alignments/orthologs7281.fas
5971	OG0006531	Pa_5_4320	alignments/orthologs5971.fas
7190	OG0007754	Pa_6_280	alignments/orthologs7190.fas
879	OG0001415	Pa_1_10240	alignments/orthologs0879.fas
4480	OG0005030	Pa_3_8910	alignments/orthologs4480.fas
2606	OG0003148	Pa_2_2510	alignments/orthologs2606.fas
4525	OG0005075	Pa_3_9340	alignments/orthologs4525.fas
1452	OG0001989	Pa_1_16340	alignments/orthologs1452.fas
1511	OG0002049	Pa_1_16915	alignments/orthologs1511.fas
3340	OG0003886	Pa_2_10700	alignments/orthologs3340.fas
5510	OG0006066	Pa_4_5140	alignments/orthologs5510.fas
4391	OG0004940	Pa_3_7960	alignments/orthologs4391.fas
41	OG0000576	Pa_1_1490	alignments/orthologs0041.fas
2314	OG0002855	Pa_0_715	alignments/orthologs2314.fas
6948	OG0007510	Pa_6_3140	alignments/orthologs6948.fas
7093	OG0007657	Pa_6_1330	alignments/orthologs7093.fas
4310	OG0004859	Pa_3_7155	alignments/orthologs4310.fas
8574	OG0009141	Pa_7_445	alignments/orthologs8574.fas
6415	OG0006976	Pa_5_8800	alignments/orthologs6415.fas
2951	OG0003496	Pa_2_6330	alignments/orthologs2951.fas
5440	OG0005995	Pa_4_6010	alignments/orthologs5440.fas
2010	OG0002551	Pa_1_22410	alignments/orthologs2010.fas
5174	OG0005728	Pa_4_8860	alignments/orthologs5174.fas
8430	OG0008997	Pa_7_11250	alignments/orthologs8430.fas
3124	OG0003670	Pa_2_8360	alignments/orthologs3124.fas
7861	OG0008427	Pa_7_1770	alignments/orthologs7861.fas
6966	OG0007528	Pa_6_2940	alignments/orthologs6966.fas
3039	OG0003585	Pa_2_7260	alignments/orthologs3039.fas
3175	OG0003721	Pa_2_8810	alignments/orthologs3175.fas
714	OG0001250	Pa_1_8490	alignments/orthologs0714.fas
4372	OG0004921	Pa_3_7740	alignments/orthologs4372.fas
6478	OG0007039	Pa_5_9540	alignments/orthologs6478.fas
6272	OG0006833	Pa_5_7010	alignments/orthologs6272.fas
1663	OG0002201	Pa_1_18480	alignments/orthologs1663.fas
4837	OG0005389	Pa_4_1500	alignments/orthologs4837.fas
3778	OG0004325	Pa_3_1260	alignments/orthologs3778.fas
906	OG0001442	Pa_1_10540	alignments/orthologs0906.fas
6968	OG0007530	Pa_6_2920	alignments/orthologs6968.fas
8025	OG0008591	Pa_7_7010	alignments/orthologs8025.fas
4054	OG0004602	Pa_3_4430	alignments/orthologs4054.fas
808	OG0001344	Pa_1_9490	alignments/orthologs0808.fas
3928	OG0004476	Pa_3_3090	alignments/orthologs3928.fas
1242	OG0001778	Pa_1_13050	alignments/orthologs1242.fas
4697	OG0005247	Pa_3_10720	alignments/orthologs4697.fas
5561	OG0006117	Pa_4_4520	alignments/orthologs5561.fas
3553	OG0004099	Pa_2_12920	alignments/orthologs3553.fas
3059	OG0003605	Pa_2_7470	alignments/orthologs3059.fas
4270	OG0004819	Pa_3_6740	alignments/orthologs4270.fas
8325	OG0008892	Pa_7_10190	alignments/orthologs8325.fas
7706	OG0008270	Pa_7_3700	alignments/orthologs7706.fas
2797	OG0003340	Pa_2_4610	alignments/orthologs2797.fas
21	OG0000555	Pa_1_1240	alignments/orthologs0021.fas
3669	OG0004216	Pa_3_10	alignments/orthologs3669.fas
5240	OG0005795	Pa_4_8160	alignments/orthologs5240.fas
5088	OG0005642	Pa_4_3180	alignments/orthologs5088.fas
8352	OG0008919	Pa_7_10470	alignments/orthologs8352.fas
5397	OG0005952	Pa_4_6480	alignments/orthologs5397.fas
3043	OG0003589	Pa_2_7320	alignments/orthologs3043.fas
2244	OG0002785	Pa_1_710	alignments/orthologs2244.fas
7695	OG0008259	Pa_7_3820	alignments/orthologs7695.fas
4683	OG0005233	Pa_3_10920	alignments/orthologs4683.fas
1576	OG0002114	Pa_1_17510	alignments/orthologs1576.fas
8153	OG0008719	Pa_7_8340	alignments/orthologs8153.fas
3413	OG0003959	Pa_2_11490	alignments/orthologs3413.fas
1276	OG0001812	Pa_1_14450	alignments/orthologs1276.fas
3541	OG0004087	Pa_2_12800	alignments/orthologs3541.fas
1834	OG0002372	Pa_1_20250	alignments/orthologs1834.fas
5259	OG0005814	Pa_4_7970	alignments/orthologs5259.fas
2517	OG0003059	Pa_2_1550	alignments/orthologs2517.fas
7772	OG0008337	Pa_7_2770	alignments/orthologs7772.fas
4249	OG0004798	Pa_3_6520	alignments/orthologs4249.fas
4909	OG0005463	Pa_4_2480	alignments/orthologs4909.fas
5176	OG0005730	Pa_4_8840	alignments/orthologs5176.fas
116	OG0000651	Pa_1_2248	alignments/orthologs0116.fas
3224	OG0003770	Pa_2_9410	alignments/orthologs3224.fas
6019	OG0006579	Pa_5_4852	alignments/orthologs6019.fas
7452	OG0008016	Pa_6_9350	alignments/orthologs7452.fas
5346	OG0005901	Pa_4_7060	alignments/orthologs5346.fas
3704	OG0004251	Pa_3_360	alignments/orthologs3704.fas
4637	OG0005187	Pa_3_11460	alignments/orthologs4637.fas
2738	OG0003280	Pa_2_3920	alignments/orthologs2738.fas
2622	OG0003164	Pa_2_2700	alignments/orthologs2622.fas
3360	OG0003906	Pa_2_10930	alignments/orthologs3360.fas
2655	OG0003197	Pa_2_3060	alignments/orthologs2655.fas
488	OG0001024	Pa_1_6220	alignments/orthologs0488.fas
6810	OG0007372	Pa_6_5310	alignments/orthologs6810.fas
4362	OG0004911	Pa_3_7640	alignments/orthologs4362.fas
1932	OG0002470	Pa_1_21280	alignments/orthologs1932.fas
8530	OG0009097	Pa_7_920	alignments/orthologs8530.fas
2884	OG0003429	Pa_2_5670	alignments/orthologs2884.fas
7202	OG0007766	Pa_6_140	alignments/orthologs7202.fas
1773	OG0002311	Pa_1_19600	alignments/orthologs1773.fas
975	OG0001511	Pa_1_11290	alignments/orthologs0975.fas
4467	OG0005017	Pa_3_8790	alignments/orthologs4467.fas
4132	OG0004680	Pa_3_5250	alignments/orthologs4132.fas
7685	OG0008249	Pa_7_3930	alignments/orthologs7685.fas
2885	OG0003430	Pa_2_5675	alignments/orthologs2885.fas
5943	OG0006503	Pa_5_4010	alignments/orthologs5943.fas
1071	OG0001607	Pa_1_12320	alignments/orthologs1071.fas
7283	OG0007847	Pa_6_7120	alignments/orthologs7283.fas
6734	OG0007296	Pa_6_4480	alignments/orthologs6734.fas
4592	OG0005142	Pa_3_10100	alignments/orthologs4592.fas
2452	OG0002993	Pa_2_860	alignments/orthologs2452.fas
1996	OG0002537	Pa_1_22260	alignments/orthologs1996.fas
4196	OG0004745	Pa_3_5950	alignments/orthologs4196.fas
5678	OG0006234	Pa_5_2125	alignments/orthologs5678.fas
2944	OG0003489	Pa_2_6278	alignments/orthologs2944.fas
388	OG0000924	Pa_1_5140	alignments/orthologs0388.fas
8204	OG0008770	Pa_7_8880	alignments/orthologs8204.fas
1291	OG0001827	Pa_1_14600	alignments/orthologs1291.fas
3246	OG0003792	Pa_2_9650	alignments/orthologs3246.fas
1191	OG0001727	Pa_1_13590	alignments/orthologs1191.fas
6091	OG0006651	Pa_5_5660	alignments/orthologs6091.fas
3427	OG0003973	Pa_2_11610	alignments/orthologs3427.fas
3482	OG0004028	Pa_2_12180	alignments/orthologs3482.fas
288	OG0000824	Pa_1_3970	alignments/orthologs0288.fas
1836	OG0002374	Pa_1_20270	alignments/orthologs1836.fas
4772	OG0005323	Pa_4_810	alignments/orthologs4772.fas
2697	OG0003239	Pa_2_3460	alignments/orthologs2697.fas
8365	OG0008932	Pa_7_10600	alignments/orthologs8365.fas
235	OG0000770	Pa_1_3485	alignments/orthologs0235.fas
3900	OG0004448	Pa_3_2815	alignments/orthologs3900.fas
4696	OG0005246	Pa_3_10730	alignments/orthologs4696.fas
8515	OG0009082	Pa_7_1080	alignments/orthologs8515.fas
4443	OG0004992	Pa_3_8550	alignments/orthologs4443.fas
8557	OG0009124	Pa_7_590	alignments/orthologs8557.fas
3957	OG0004505	Pa_3_3410	alignments/orthologs3957.fas
3015	OG0003561	Pa_2_7010	alignments/orthologs3015.fas
4893	OG0005447	Pa_4_2310	alignments/orthologs4893.fas
2946	OG0003491	Pa_2_6285	alignments/orthologs2946.fas
4595	OG0005145	Pa_3_10120	alignments/orthologs4595.fas
8462	OG0009029	Pa_7_11560	alignments/orthologs8462.fas
294	OG0000830	Pa_1_4030	alignments/orthologs0294.fas
4222	OG0004771	Pa_3_6240	alignments/orthologs4222.fas
4435	OG0004984	Pa_3_8450	alignments/orthologs4435.fas
8312	OG0008879	Pa_7_10060	alignments/orthologs8312.fas
5491	OG0006047	Pa_4_5310	alignments/orthologs5491.fas
8439	OG0009006	Pa_7_11330	alignments/orthologs8439.fas
2806	OG0003349	Pa_2_4760	alignments/orthologs2806.fas
8094	OG0008660	Pa_7_7720	alignments/orthologs8094.fas
5822	OG0006379	Pa_5_160	alignments/orthologs5822.fas
403	OG0000939	Pa_1_5306	alignments/orthologs0403.fas
5474	OG0006030	Pa_4_5540	alignments/orthologs5474.fas
3762	OG0004309	Pa_3_1070	alignments/orthologs3762.fas
2897	OG0003442	Pa_2_5810	alignments/orthologs2897.fas
1385	OG0001922	Pa_1_15600	alignments/orthologs1385.fas
8000	OG0008566	Pa_7_6570	alignments/orthologs8000.fas
6365	OG0006926	Pa_5_8240	alignments/orthologs6365.fas
4586	OG0005136	Pa_3_10050	alignments/orthologs4586.fas
6922	OG0007484	Pa_6_3410	alignments/orthologs6922.fas
2283	OG0002824	Pa_1_290	alignments/orthologs2283.fas
5448	OG0006003	Pa_4_5920	alignments/orthologs5448.fas
898	OG0001434	Pa_1_10430	alignments/orthologs0898.fas
5786	OG0006343	Pa_5_750	alignments/orthologs5786.fas
3372	OG0003918	Pa_2_11050	alignments/orthologs3372.fas
5824	OG0006381	Pa_5_140	alignments/orthologs5824.fas
7003	OG0007565	Pa_6_2550	alignments/orthologs7003.fas
7822	OG0008388	Pa_7_2160	alignments/orthologs7822.fas
7099	OG0007663	Pa_6_1280	alignments/orthologs7099.fas
3384	OG0003930	Pa_2_11180	alignments/orthologs3384.fas
7967	OG0008533	Pa_7_6170	alignments/orthologs7967.fas
3605	OG0004151	Pa_2_13470	alignments/orthologs3605.fas
544	OG0001080	Pa_1_6770	alignments/orthologs0544.fas
3418	OG0003964	Pa_2_11540	alignments/orthologs3418.fas
2883	OG0003428	Pa_2_5660	alignments/orthologs2883.fas
4701	OG0005251	Pa_3_10660	alignments/orthologs4701.fas
3097	OG0003643	Pa_2_8020	alignments/orthologs3097.fas
1060	OG0001596	Pa_1_12200	alignments/orthologs1060.fas
1271	OG0001807	Pa_1_14400	alignments/orthologs1271.fas
49	OG0000584	Pa_1_1570	alignments/orthologs0049.fas
4536	OG0005086	Pa_3_9450	alignments/orthologs4536.fas
5914	OG0006474	Pa_5_3670	alignments/orthologs5914.fas
6190	OG0006751	Pa_5_12070	alignments/orthologs6190.fas
5221	OG0005776	Pa_4_8380	alignments/orthologs5221.fas
330	OG0000866	Pa_1_4440	alignments/orthologs0330.fas
3042	OG0003588	Pa_2_7290	alignments/orthologs3042.fas
7586	OG0008150	Pa_6_11130	alignments/orthologs7586.fas
2228	OG0002769	Pa_1_880	alignments/orthologs2228.fas
7002	OG0007564	Pa_6_2580	alignments/orthologs7002.fas
3495	OG0004041	Pa_2_12320	alignments/orthologs3495.fas
2958	OG0003503	Pa_2_6410	alignments/orthologs2958.fas
4546	OG0005096	Pa_3_9550	alignments/orthologs4546.fas
1383	OG0001920	Pa_1_15560	alignments/orthologs1383.fas
616	OG0001152	Pa_1_7460	alignments/orthologs0616.fas
1594	OG0002132	Pa_1_17680	alignments/orthologs1594.fas
7785	OG0008350	Pa_7_2610	alignments/orthologs7785.fas
3618	OG0004164	Pa_2_14120	alignments/orthologs3618.fas
1153	OG0001689	Pa_1_13930	alignments/orthologs1153.fas
119	OG0000654	Pa_1_2280	alignments/orthologs0119.fas
4508	OG0005058	Pa_3_9180	alignments/orthologs4508.fas
5241	OG0005796	Pa_4_8150	alignments/orthologs5241.fas
5998	OG0006558	Pa_5_4625	alignments/orthologs5998.fas
3006	OG0003552	Pa_2_6950	alignments/orthologs3006.fas
6787	OG0007349	Pa_6_5060	alignments/orthologs6787.fas
2945	OG0003490	Pa_2_6280	alignments/orthologs2945.fas
6472	OG0007033	Pa_5_9450	alignments/orthologs6472.fas
4682	OG0005232	Pa_3_10950	alignments/orthologs4682.fas
5867	OG0006426	Pa_5_12904	alignments/orthologs5867.fas
1266	OG0001802	Pa_1_14350	alignments/orthologs1266.fas
634	OG0001170	Pa_1_7680	alignments/orthologs0634.fas
3037	OG0003583	Pa_2_7250	alignments/orthologs3037.fas
5411	OG0005966	Pa_4_6330	alignments/orthologs5411.fas
2367	OG0002908	Pa_2_50	alignments/orthologs2367.fas
152	OG0000687	Pa_1_2600	alignments/orthologs0152.fas
4293	OG0004842	Pa_3_6980	alignments/orthologs4293.fas
2880	OG0003425	Pa_2_5630	alignments/orthologs2880.fas
2881	OG0003426	Pa_2_5640	alignments/orthologs2881.fas
8553	OG0009120	Pa_7_630	alignments/orthologs8553.fas
7091	OG0007655	Pa_6_1350	alignments/orthologs7091.fas
475	OG0001011	Pa_1_6100	alignments/orthologs0475.fas
4184	OG0004733	Pa_3_5820	alignments/orthologs4184.fas
6057	OG0006617	Pa_5_5260	alignments/orthologs6057.fas
8543	OG0009110	Pa_7_755	alignments/orthologs8543.fas
7913	OG0008479	Pa_7_5500	alignments/orthologs7913.fas
1316	OG0001852	Pa_1_14850	alignments/orthologs1316.fas
8203	OG0008769	Pa_7_8870	alignments/orthologs8203.fas
3132	OG0003678	Pa_2_8450	alignments/orthologs3132.fas
2601	OG0003143	Pa_2_2460	alignments/orthologs2601.fas
7493	OG0008057	Pa_6_9900	alignments/orthologs7493.fas
2832	OG0003376	Pa_2_5090	alignments/orthologs2832.fas
7657	OG0008221	Pa_7_4270	alignments/orthologs7657.fas
4949	OG0005503	Pa_4_2890	alignments/orthologs4949.fas
5863	OG0006422	Pa_5_12930	alignments/orthologs5863.fas
853	OG0001389	Pa_1_9980	alignments/orthologs0853.fas
5697	OG0006253	Pa_5_1940	alignments/orthologs5697.fas
4295	OG0004844	Pa_3_7000	alignments/orthologs4295.fas
2162	OG0002703	Pa_1_24000	alignments/orthologs2162.fas
2533	OG0003075	Pa_2_1740	alignments/orthologs2533.fas
7479	OG0008043	Pa_6_9770	alignments/orthologs7479.fas
4849	OG0005401	Pa_4_1700	alignments/orthologs4849.fas
1249	OG0001785	Pa_1_12980	alignments/orthologs1249.fas
8472	OG0009039	Pa_7_1580	alignments/orthologs8472.fas
7040	OG0007604	Pa_6_1920	alignments/orthologs7040.fas
4267	OG0004816	Pa_3_6710	alignments/orthologs4267.fas
834	OG0001370	Pa_1_9745	alignments/orthologs0834.fas
552	OG0001088	Pa_1_6850	alignments/orthologs0552.fas
267	OG0000803	Pa_1_3800	alignments/orthologs0267.fas
2300	OG0002841	Pa_0_495	alignments/orthologs2300.fas
7532	OG0008096	Pa_6_10445	alignments/orthologs7532.fas
8506	OG0009073	Pa_7_1200	alignments/orthologs8506.fas
5549	OG0006105	Pa_4_4720	alignments/orthologs5549.fas
1302	OG0001838	Pa_1_14690	alignments/orthologs1302.fas
3905	OG0004453	Pa_3_2851	alignments/orthologs3905.fas
5912	OG0006472	Pa_5_3647	alignments/orthologs5912.fas
8088	OG0008654	Pa_7_7670	alignments/orthologs8088.fas
2458	OG0002999	Pa_2_920	alignments/orthologs2458.fas
964	OG0001500	Pa_1_11175	alignments/orthologs0964.fas
1913	OG0002451	Pa_1_21070	alignments/orthologs1913.fas
573	OG0001109	Pa_1_7080	alignments/orthologs0573.fas
3565	OG0004111	Pa_2_13050	alignments/orthologs3565.fas
7992	OG0008558	Pa_7_6480	alignments/orthologs7992.fas
2874	OG0003419	Pa_2_5570	alignments/orthologs2874.fas
8328	OG0008895	Pa_7_10220	alignments/orthologs8328.fas
6499	OG0007060	Pa_5_9750	alignments/orthologs6499.fas
2830	OG0003374	Pa_2_5060	alignments/orthologs2830.fas
7334	OG0007898	Pa_6_8000	alignments/orthologs7334.fas
5949	OG0006509	Pa_5_4075	alignments/orthologs5949.fas
275	OG0000811	Pa_1_3860	alignments/orthologs0275.fas
7528	OG0008092	Pa_6_10410	alignments/orthologs7528.fas
5337	OG0005892	Pa_4_7150	alignments/orthologs5337.fas
2368	OG0002909	Pa_2_70	alignments/orthologs2368.fas
4272	OG0004821	Pa_3_6750	alignments/orthologs4272.fas
8269	OG0008836	Pa_7_9550	alignments/orthologs8269.fas
3761	OG0004308	Pa_3_1045	alignments/orthologs3761.fas
1377	OG0001914	Pa_1_15520	alignments/orthologs1377.fas
1606	OG0002144	Pa_1_17810	alignments/orthologs1606.fas
1225	OG0001761	Pa_1_13250	alignments/orthologs1225.fas
6122	OG0006682	Pa_5_6010	alignments/orthologs6122.fas
2891	OG0003436	Pa_2_5730	alignments/orthologs2891.fas
476	OG0001012	Pa_1_6110	alignments/orthologs0476.fas
4756	OG0005307	Pa_4_690	alignments/orthologs4756.fas
7792	OG0008357	Pa_7_2520	alignments/orthologs7792.fas
4751	OG0005302	Pa_4_618	alignments/orthologs4751.fas
5716	OG0006273	Pa_5_1720	alignments/orthologs5716.fas
4500	OG0005050	Pa_3_9100	alignments/orthologs4500.fas
5144	OG0005698	Pa_4_9150	alignments/orthologs5144.fas
3361	OG0003907	Pa_2_10940	alignments/orthologs3361.fas
8612	OG0009179	Pa_7_15	alignments/orthologs8612.fas
1589	OG0002127	Pa_1_17630	alignments/orthologs1589.fas
7162	OG0007726	Pa_6_600	alignments/orthologs7162.fas
8389	OG0008956	Pa_7_10850	alignments/orthologs8389.fas
5930	OG0006490	Pa_5_3890	alignments/orthologs5930.fas
5179	OG0005733	Pa_4_8810	alignments/orthologs5179.fas
3745	OG0004292	Pa_3_840	alignments/orthologs3745.fas
6755	OG0007317	Pa_6_4680	alignments/orthologs6755.fas
4827	OG0005379	Pa_4_1390	alignments/orthologs4827.fas
4202	OG0004751	Pa_3_6010	alignments/orthologs4202.fas
7073	OG0007637	Pa_6_1530	alignments/orthologs7073.fas
3758	OG0004305	Pa_3_970	alignments/orthologs3758.fas
5638	OG0006194	Pa_5_2580	alignments/orthologs5638.fas
1293	OG0001829	Pa_1_14620	alignments/orthologs1293.fas
1514	OG0002052	Pa_1_16950	alignments/orthologs1514.fas
1788	OG0002326	Pa_1_19770	alignments/orthologs1788.fas
3429	OG0003975	Pa_2_11630	alignments/orthologs3429.fas
6429	OG0006990	Pa_5_8950	alignments/orthologs6429.fas
3723	OG0004270	Pa_3_550	alignments/orthologs3723.fas
8360	OG0008927	Pa_7_10550	alignments/orthologs8360.fas
913	OG0001449	Pa_1_10620	alignments/orthologs0913.fas
8444	OG0009011	Pa_7_11380	alignments/orthologs8444.fas
3345	OG0003891	Pa_2_10760	alignments/orthologs3345.fas
5565	OG0006121	Pa_4_4494	alignments/orthologs5565.fas
7517	OG0008081	Pa_6_10230	alignments/orthologs7517.fas
8568	OG0009135	Pa_7_500	alignments/orthologs8568.fas
2947	OG0003492	Pa_2_6290	alignments/orthologs2947.fas
8333	OG0008900	Pa_7_10270	alignments/orthologs8333.fas
2762	OG0003304	Pa_2_4170	alignments/orthologs2762.fas
7934	OG0008500	Pa_7_5750	alignments/orthologs7934.fas
6289	OG0006850	Pa_5_6755	alignments/orthologs6289.fas
6593	OG0007154	Pa_5_10775	alignments/orthologs6593.fas
3383	OG0003929	Pa_2_11170	alignments/orthologs3383.fas
2330	OG0002871	Pa_0_930	alignments/orthologs2330.fas
4219	OG0004768	Pa_3_6210	alignments/orthologs4219.fas
4242	OG0004791	Pa_3_6450	alignments/orthologs4242.fas
1634	OG0002172	Pa_1_18150	alignments/orthologs1634.fas
4839	OG0005391	Pa_4_1550	alignments/orthologs4839.fas
4209	OG0004758	Pa_3_6090	alignments/orthologs4209.fas
5447	OG0006002	Pa_4_5930	alignments/orthologs5447.fas
3328	OG0003874	Pa_2_10570	alignments/orthologs3328.fas
4260	OG0004809	Pa_3_6640	alignments/orthologs4260.fas
3628	OG0004174	Pa_2_14010	alignments/orthologs3628.fas
5695	OG0006251	Pa_5_1970	alignments/orthologs5695.fas
6781	OG0007343	Pa_6_4950	alignments/orthologs6781.fas
5562	OG0006118	Pa_4_4510	alignments/orthologs5562.fas
8202	OG0008768	Pa_7_8860	alignments/orthologs8202.fas
